Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Price_Lakh,service_cost_thousand,Car_Age,Engine_Category,Mileage_Category
206,Toyota,Urban Cruiser,2016,Petrol,Automatic,2660000.0,25.2,2000,6,5000.0,26.6,5.0,8,1.5L-2.0L,Excellent
207,Kia,EV6,2017,Diesel,Manual,2890000.0,19.9,1000,6,15200.0,28.9,15.2,7,Below 1.0L,Average
208,Volkswagen,Vento,2020,Electric,Automatic,1740000.0,25.6,1000,4,16200.0,17.4,16.2,4,Below 1.0L,Excellent
209,Hyundai,Venue,2022,Electric,Manual,2490000.0,13.6,1800,6,7800.0,24.9,7.8,2,1.5L-2.0L,Low
210,Hyundai,i10,2019,Electric,Manual,1490000.0,15.1,800,4,10900.0,14.9,10.9,5,Below 1.0L,Average
211,Honda,WR-V,2018,Diesel,Manual,640000.0,16.3,800,4,9900.0,6.4,9.9,6,Below 1.0L,Average
212,Kia,Carens,2023,CNG,Automatic,2030000.0,16.0,800,6,11200.0,20.3,11.2,1,Below 1.0L,Average
213,Mahindra,XUV300,2022,Electric,Manual,2950000.0,17.3,1200,7,11000.0,29.5,11.0,2,1.0L-1.5L,Average
214,Hyundai,i20,2024,CNG,Manual,2330000.0,28.7,1800,7,8500.0,23.3,8.5,0,1.5L-2.0L,Excellent
215,Volkswagen,Polo,2016,Electric,Manual,1770000.0,20.1,1500,7,23400.0,17.7,23.4,8,1.0L-1.5L,Good
216,Renault,Duster,2023,Petrol,Manual,2650000.0,20.2,1000,6,11400.0,26.5,11.4,1,Below 1.0L,Good
217,Renault,Triber,2021,Diesel,Manual,980000.0,25.2,800,7,19700.0,9.8,19.7,3,Below 1.0L,Excellent
218,Renault,Triber,2022,CNG,Manual,3280000.0,27.0,2000,7,10300.0,32.8,10.3,2,1.5L-2.0L,Excellent
219,Skoda,Octavia,2016,Electric,Manual,2710000.0,14.0,800,7,7300.0,27.1,7.3,8,Below 1.0L,Low
220,Renault,Kwid,2019,Petrol,Manual,1660000.0,18.3,1200,5,12500.0,16.6,12.5,5,1.0L-1.5L,Average
221,Skoda,Rapid,2018,Electric,Automatic,460000.0,19.6,1000,4,11600.0,4.6,11.6,6,Below 1.0L,Average
222,Kia,EV6,2020,Electric,Manual,1810000.0,21.6,1200,7,11900.0,18.1,11.9,4,1.0L-1.5L,Good
223,Tata Motors,Harrier,2019,Electric,Automatic,1750000.0,17.0,1500,7,17900.0,17.5,17.9,5,1.0L-1.5L,Average
224,Mahindra,Thar,2019,CNG,Automatic,1120000.0,22.3,1200,6,22600.0,11.2,22.6,5,1.0L-1.5L,Good
225,Volkswagen,Virtus,2016,Electric,Automatic,2190000.0,27.7,1200,6,21900.0,21.9,21.9,8,1.0L-1.5L,Excellent
226,Toyota,Glanza,2016,Electric,Automatic,2540000.0,13.4,1000,5,7000.0,25.4,7.0,8,Below 1.0L,Low
227,Honda,City,2019,Diesel,Automatic,2270000.0,28.2,800,7,10300.0,22.7,10.3,5,Below 1.0L,Excellent
228,Hyundai,i20,2022,Petrol,Automatic,3040000.0,29.0,2500,4,20300.0,30.4,20.3,2,2.0L-3.0L,Excellent
229,Tata Motors,Nexon,2021,Diesel,Automatic,3420000.0,12.9,800,5,13800.0,34.2,13.8,3,Below 1.0L,Low
230,Hyundai,i10,2018,CNG,Manual,3050000.0,12.3,1500,5,15300.0,30.5,15.3,6,1.0L-1.5L,Low
231,Volkswagen,Taigun,2020,Diesel,Manual,1240000.0,20.9,1800,4,17200.0,12.4,17.2,4,1.5L-2.0L,Good
232,Skoda,Rapid,2018,Diesel,Manual,1140000.0,28.5,1800,4,9900.0,11.4,9.9,6,1.5L-2.0L,Excellent
233,Skoda,Kushaq,2016,Petrol,Automatic,1930000.0,14.6,1000,7,11600.0,19.3,11.6,8,Below 1.0L,Low
234,Skoda,Slavia,2018,CNG,Manual,3230000.0,11.3,1000,4,5900.0,32.3,5.9,6,Below 1.0L,Low
235,Mahindra,XUV700,2020,CNG,Manual,1860000.0,21.2,1200,6,11300.0,18.6,11.3,4,1.0L-1.5L,Good
236,Honda,Amaze,2021,Electric,Automatic,1340000.0,27.6,2500,5,9300.0,13.4,9.3,3,2.0L-3.0L,Excellent
237,Tata Motors,Punch,2019,Electric,Automatic,2050000.0,10.2,2000,4,11900.0,20.5,11.9,5,1.5L-2.0L,Low
238,Toyota,Camry,2024,Petrol,Manual,2970000.0,24.6,1000,4,23300.0,29.7,23.3,0,Below 1.0L,Good
239,Mahindra,XUV300,2023,Diesel,Manual,1020000.0,11.4,1000,6,8700.0,10.2,8.7,1,Below 1.0L,Low
240,Kia,Sonet,2019,CNG,Manual,3010000.0,13.5,1800,6,13400.0,30.1,13.4,5,1.5L-2.0L,Low
241,Toyota,Camry,2023,Electric,Manual,1930000.0,24.5,1800,4,15800.0,19.3,15.8,1,1.5L-2.0L,Good
242,Maruti Suzuki,Dzire,2018,Electric,Manual,1570000.0,11.0,1200,5,21300.0,15.7,21.3,6,1.0L-1.5L,Low
243,Tata Motors,Harrier,2015,Petrol,Manual,1740000.0,19.3,2000,6,18500.0,17.4,18.5,9,1.5L-2.0L,Average
244,Toyota,Innova,2022,Diesel,Automatic,1040000.0,10.2,2000,4,24000.0,10.4,24.0,2,1.5L-2.0L,Low
245,Tata Motors,Harrier,2018,Petrol,Automatic,940000.0,19.8,1000,6,7100.0,9.4,7.1,6,Below 1.0L,Average
246,Hyundai,Creta,2022,Diesel,Automatic,1590000.0,21.9,1800,4,21600.0,15.9,21.6,2,1.5L-2.0L,Good
247,Mahindra,XUV300,2021,Petrol,Manual,2160000.0,28.6,2000,7,17200.0,21.6,17.2,3,1.5L-2.0L,Excellent
248,Honda,Jazz,2017,CNG,Automatic,2570000.0,11.0,1800,5,22300.0,25.7,22.3,7,1.5L-2.0L,Low
249,Kia,Sonet,2022,Petrol,Automatic,1260000.0,28.8,1800,7,15600.0,12.6,15.6,2,1.5L-2.0L,Excellent
250,Volkswagen,Polo,2024,Petrol,Automatic,2610000.0,27.7,2500,6,5900.0,26.1,5.9,0,2.0L-3.0L,Excellent
251,Honda,City,2017,Diesel,Automatic,1190000.0,11.1,1200,5,21400.0,11.9,21.4,7,1.0L-1.5L,Low
252,Hyundai,Creta,2024,CNG,Manual,1480000.0,14.2,2000,7,19700.0,14.8,19.7,0,1.5L-2.0L,Low
253,Hyundai,Creta,2023,Petrol,Automatic,1700000.0,24.7,1200,6,24300.0,17.0,24.3,1,1.0L-1.5L,Good
254,Tata Motors,Punch,2015,Electric,Automatic,3190000.0,11.8,1800,4,8900.0,31.9,8.9,9,1.5L-2.0L,Low
255,Maruti Suzuki,Ertiga,2023,Electric,Manual,3380000.0,15.5,1800,4,6000.0,33.8,6.0,1,1.5L-2.0L,Average
256,Renault,Kwid,2019,Electric,Automatic,740000.0,10.4,1000,4,9600.0,7.4,9.6,5,Below 1.0L,Low
257,Renault,Kiger,2020,Electric,Automatic,2060000.0,14.3,1800,4,11700.0,20.6,11.7,4,1.5L-2.0L,Low
258,Hyundai,i20,2021,Electric,Manual,3200000.0,17.4,800,7,6600.0,32.0,6.6,3,Below 1.0L,Average
259,Mahindra,XUV300,2019,CNG,Manual,3280000.0,19.8,1000,7,19200.0,32.8,19.2,5,Below 1.0L,Average
260,Honda,WR-V,2022,Diesel,Automatic,2060000.0,12.0,2000,4,6800.0,20.6,6.8,2,1.5L-2.0L,Low
261,Skoda,Rapid,2019,CNG,Automatic,1490000.0,14.3,1800,4,22700.0,14.9,22.7,5,1.5L-2.0L,Low
262,Maruti Suzuki,WagonR,2023,Petrol,Manual,700000.0,17.3,1000,5,24400.0,7.0,24.4,1,Below 1.0L,Average
263,Kia,Sonet,2023,Petrol,Automatic,2620000.0,23.4,800,5,7800.0,26.2,7.8,1,Below 1.0L,Good
264,Toyota,Glanza,2022,CNG,Manual,1020000.0,24.1,2500,5,6400.0,10.2,6.4,2,2.0L-3.0L,Good
265,Volkswagen,Polo,2022,Diesel,Manual,2240000.0,13.8,2000,7,24100.0,22.4,24.1,2,1.5L-2.0L,Low
266,Honda,Amaze,2021,Diesel,Manual,2400000.0,22.3,1500,4,11200.0,24.0,11.2,3,1.0L-1.5L,Good
267,Honda,Civic,2023,Petrol,Manual,2560000.0,14.6,1000,4,17100.0,25.6,17.1,1,Below 1.0L,Low
268,Kia,Sonet,2016,Petrol,Manual,1440000.0,15.9,1200,7,10400.0,14.4,10.4,8,1.0L-1.5L,Average
269,Volkswagen,Virtus,2018,Diesel,Automatic,3450000.0,26.9,1000,7,12900.0,34.5,12.9,6,Below 1.0L,Excellent
270,Renault,Kwid,2016,Electric,Automatic,3210000.0,25.4,2000,5,8500.0,32.1,8.5,8,1.5L-2.0L,Excellent
271,Maruti Suzuki,WagonR,2022,Electric,Manual,520000.0,24.7,1000,4,22200.0,5.2,22.2,2,Below 1.0L,Good
272,Honda,WR-V,2023,Petrol,Automatic,2600000.0,25.1,2000,6,15800.0,26.0,15.8,1,1.5L-2.0L,Excellent
273,Mahindra,Scorpio,2017,Diesel,Manual,3260000.0,12.3,2500,4,21000.0,32.6,21.0,7,2.0L-3.0L,Low
274,Tata Motors,Tiago,2018,CNG,Automatic,1190000.0,23.9,1200,4,5800.0,11.9,5.8,6,1.0L-1.5L,Good
275,Mahindra,Scorpio,2019,Petrol,Manual,3210000.0,15.9,1800,4,16600.0,32.1,16.6,5,1.5L-2.0L,Average
276,Maruti Suzuki,Swift,2022,CNG,Automatic,3400000.0,21.2,800,6,15000.0,34.0,15.0,2,Below 1.0L,Good
277,Hyundai,Creta,2020,Electric,Automatic,2610000.0,15.9,1200,6,18100.0,26.1,18.1,4,1.0L-1.5L,Average
278,Toyota,Camry,2020,Petrol,Manual,860000.0,11.7,800,7,15800.0,8.6,15.8,4,Below 1.0L,Low
279,Maruti Suzuki,Baleno,2022,Diesel,Manual,2480000.0,24.8,800,6,22500.0,24.8,22.5,2,Below 1.0L,Good
280,Renault,Duster,2018,Electric,Manual,2210000.0,11.8,2000,7,6500.0,22.1,6.5,6,1.5L-2.0L,Low
281,Maruti Suzuki,Swift,2023,Diesel,Manual,1280000.0,25.5,1000,4,7700.0,12.8,7.7,1,Below 1.0L,Excellent
282,Kia,Carnival,2023,CNG,Automatic,3070000.0,26.1,1200,7,23700.0,30.7,23.7,1,1.0L-1.5L,Excellent
283,Mahindra,XUV700,2022,Diesel,Automatic,3040000.0,17.7,2500,5,11300.0,30.4,11.3,2,2.0L-3.0L,Average
284,Renault,Kiger,2020,CNG,Automatic,420000.0,24.2,2000,4,10400.0,4.2,10.4,4,1.5L-2.0L,Good
285,Toyota,Glanza,2016,Electric,Manual,2220000.0,17.7,2500,5,17300.0,22.2,17.3,8,2.0L-3.0L,Average
286,Toyota,Fortuner,2017,Diesel,Automatic,3240000.0,27.2,1200,6,19600.0,32.4,19.6,7,1.0L-1.5L,Excellent
287,Kia,Carnival,2018,CNG,Automatic,1240000.0,18.4,800,6,18200.0,12.4,18.2,6,Below 1.0L,Average
288,Tata Motors,Nexon,2022,Electric,Automatic,2830000.0,11.0,1500,4,20000.0,28.3,20.0,2,1.0L-1.5L,Low
289,Maruti Suzuki,Swift,2018,CNG,Automatic,1200000.0,24.7,800,6,13400.0,12.0,13.4,6,Below 1.0L,Good
290,Volkswagen,Taigun,2018,Diesel,Automatic,1110000.0,11.8,1000,4,21600.0,11.1,21.6,6,Below 1.0L,Low
291,Renault,Triber,2015,Diesel,Manual,3020000.0,19.4,1800,4,15300.0,30.2,15.3,9,1.5L-2.0L,Average
292,Kia,EV6,2021,Electric,Automatic,2280000.0,10.0,1200,7,10700.0,22.8,10.7,3,1.0L-1.5L,Low
293,Toyota,Urban Cruiser,2015,CNG,Manual,2970000.0,17.8,1200,7,12500.0,29.7,12.5,9,1.0L-1.5L,Average
294,Skoda,Kushaq,2022,CNG,Automatic,2020000.0,26.1,1500,7,6200.0,20.2,6.2,2,1.0L-1.5L,Excellent
295,Maruti Suzuki,Ertiga,2022,Diesel,Manual,1520000.0,15.0,1000,7,19900.0,15.2,19.9,2,Below 1.0L,Low
296,Skoda,Slavia,2018,Petrol,Manual,1390000.0,13.3,1200,6,19800.0,13.9,19.8,6,1.0L-1.5L,Low
297,Mahindra,Scorpio,2018,Electric,Manual,2440000.0,16.1,800,5,14400.0,24.4,14.4,6,Below 1.0L,Average
298,Volkswagen,Vento,2019,Electric,Automatic,3350000.0,15.3,1200,5,18500.0,33.5,18.5,5,1.0L-1.5L,Average
299,Skoda,Octavia,2016,Petrol,Manual,2750000.0,21.9,2000,6,13600.0,27.5,13.6,8,1.5L-2.0L,Good
300,Maruti Suzuki,Baleno,2016,Diesel,Automatic,1270000.0,29.6,2000,6,6700.0,12.7,6.7,8,1.5L-2.0L,Excellent
301,Renault,Duster,2016,CNG,Manual,650000.0,16.0,2000,4,20000.0,6.5,20.0,8,1.5L-2.0L,Average
302,Volkswagen,Vento,2022,Diesel,Manual,2670000.0,22.9,1000,6,10000.0,26.7,10.0,2,Below 1.0L,Good
303,Kia,Carens,2020,Diesel,Automatic,1180000.0,10.9,1200,5,23400.0,11.8,23.4,4,1.0L-1.5L,Low
304,Skoda,Rapid,2019,CNG,Automatic,2110000.0,10.3,2000,4,19800.0,21.1,19.8,5,1.5L-2.0L,Low
305,Renault,Kiger,2018,CNG,Automatic,3310000.0,18.7,1800,4,23000.0,33.1,23.0,6,1.5L-2.0L,Average
306,Maruti Suzuki,Baleno,2024,CNG,Automatic,1550000.0,13.4,1000,5,16700.0,15.5,16.7,0,Below 1.0L,Low
307,Kia,Sonet,2016,Electric,Automatic,1170000.0,13.2,1200,6,9200.0,11.7,9.2,8,1.0L-1.5L,Low
308,Tata Motors,Tiago,2022,CNG,Automatic,1690000.0,18.2,2500,7,14700.0,16.9,14.7,2,2.0L-3.0L,Average
309,Maruti Suzuki,WagonR,2015,CNG,Automatic,2500000.0,26.6,1500,7,9100.0,25.0,9.1,9,1.0L-1.5L,Excellent
310,Kia,EV6,2020,CNG,Automatic,1410000.0,18.8,1000,5,14100.0,14.1,14.1,4,Below 1.0L,Average
311,Maruti Suzuki,Ertiga,2019,Electric,Automatic,1960000.0,15.9,800,4,5300.0,19.6,5.3,5,Below 1.0L,Average
312,Maruti Suzuki,WagonR,2017,Diesel,Automatic,2180000.0,11.0,1200,5,22300.0,21.8,22.3,7,1.0L-1.5L,Low
313,Renault,Kwid,2020,Electric,Manual,3000000.0,22.9,800,7,12100.0,30.0,12.1,4,Below 1.0L,Good
314,Toyota,Camry,2020,Diesel,Automatic,880000.0,28.5,1000,7,16600.0,8.8,16.6,4,Below 1.0L,Excellent
315,Hyundai,i20,2016,Diesel,Manual,1990000.0,14.6,2500,4,9300.0,19.9,9.3,8,2.0L-3.0L,Low
316,Toyota,Innova,2023,Petrol,Automatic,1000000.0,21.0,1500,6,19200.0,10.0,19.2,1,1.0L-1.5L,Good
317,Toyota,Urban Cruiser,2023,Petrol,Manual,2680000.0,11.6,1800,4,18100.0,26.8,18.1,1,1.5L-2.0L,Low
318,Mahindra,XUV300,2020,Petrol,Automatic,2060000.0,19.8,1000,4,7700.0,20.6,7.7,4,Below 1.0L,Average
319,Toyota,Glanza,2021,Electric,Automatic,1530000.0,25.8,1200,4,11300.0,15.3,11.3,3,1.0L-1.5L,Excellent
320,Honda,Amaze,2015,Petrol,Manual,2770000.0,22.1,2500,5,19200.0,27.7,19.2,9,2.0L-3.0L,Good
321,Kia,Seltos,2017,Electric,Automatic,3400000.0,23.4,1500,6,11900.0,34.0,11.9,7,1.0L-1.5L,Good
322,Maruti Suzuki,Dzire,2018,Petrol,Automatic,1520000.0,29.9,1500,5,12700.0,15.2,12.7,6,1.0L-1.5L,Excellent
323,Toyota,Urban Cruiser,2019,CNG,Manual,2960000.0,23.0,2500,5,12300.0,29.6,12.3,5,2.0L-3.0L,Good
324,Volkswagen,Tiguan,2017,Petrol,Manual,920000.0,29.3,1800,7,5700.0,9.2,5.7,7,1.5L-2.0L,Excellent
325,Mahindra,Bolero,2022,Electric,Manual,1850000.0,14.9,800,6,18400.0,18.5,18.4,2,Below 1.0L,Low
326,Maruti Suzuki,Baleno,2016,Diesel,Automatic,2280000.0,19.6,1500,5,14400.0,22.8,14.4,8,1.0L-1.5L,Average
327,Tata Motors,Punch,2020,Electric,Automatic,1590000.0,17.2,2000,6,14300.0,15.9,14.3,4,1.5L-2.0L,Average
328,Tata Motors,Punch,2016,Electric,Manual,3040000.0,18.9,1200,5,5800.0,30.4,5.8,8,1.0L-1.5L,Average
329,Kia,Seltos,2015,Diesel,Automatic,1460000.0,13.1,800,7,21900.0,14.6,21.9,9,Below 1.0L,Low
330,Kia,Seltos,2024,Petrol,Automatic,1860000.0,16.8,2000,6,12300.0,18.6,12.3,0,1.5L-2.0L,Average
331,Maruti Suzuki,Swift,2021,Petrol,Manual,1480000.0,10.2,800,6,10800.0,14.8,10.8,3,Below 1.0L,Low
332,Toyota,Glanza,2021,Diesel,Automatic,3000000.0,27.0,1500,5,15300.0,30.0,15.3,3,1.0L-1.5L,Excellent
333,Tata Motors,Harrier,2022,Electric,Automatic,1360000.0,12.3,1200,7,17900.0,13.6,17.9,2,1.0L-1.5L,Low
334,Tata Motors,Punch,2021,CNG,Manual,430000.0,24.8,2500,7,15700.0,4.3,15.7,3,2.0L-3.0L,Good
335,Skoda,Octavia,2017,Diesel,Automatic,1560000.0,27.0,2500,7,16400.0,15.6,16.4,7,2.0L-3.0L,Excellent
336,Honda,Jazz,2018,Electric,Manual,1100000.0,11.8,1000,6,10200.0,11.0,10.2,6,Below 1.0L,Low
337,Maruti Suzuki,Ertiga,2015,Electric,Automatic,1930000.0,17.5,1800,7,9500.0,19.3,9.5,9,1.5L-2.0L,Average
338,Maruti Suzuki,WagonR,2015,CNG,Automatic,2270000.0,26.2,1200,5,12000.0,22.7,12.0,9,1.0L-1.5L,Excellent
339,Maruti Suzuki,Ertiga,2024,Petrol,Automatic,910000.0,16.0,800,5,25000.0,9.1,25.0,0,Below 1.0L,Average
340,Kia,Carens,2015,CNG,Manual,1600000.0,17.4,1000,7,9400.0,16.0,9.4,9,Below 1.0L,Average
341,Volkswagen,Virtus,2018,Diesel,Automatic,1120000.0,29.7,2500,4,22900.0,11.2,22.9,6,2.0L-3.0L,Excellent
342,Tata Motors,Nexon,2016,Petrol,Manual,420000.0,24.5,1800,6,17500.0,4.2,17.5,8,1.5L-2.0L,Good
343,Maruti Suzuki,Dzire,2022,Diesel,Automatic,1310000.0,19.3,1500,4,19000.0,13.1,19.0,2,1.0L-1.5L,Average
344,Volkswagen,Tiguan,2015,Diesel,Manual,560000.0,28.6,1000,7,14000.0,5.6,14.0,9,Below 1.0L,Excellent
345,Mahindra,Bolero,2018,CNG,Automatic,680000.0,22.2,1200,5,7700.0,6.8,7.7,6,1.0L-1.5L,Good
346,Maruti Suzuki,Swift,2017,Electric,Automatic,2020000.0,11.7,1800,4,17000.0,20.2,17.0,7,1.5L-2.0L,Low
347,Mahindra,Bolero,2024,CNG,Manual,2390000.0,19.6,1200,6,22100.0,23.9,22.1,0,1.0L-1.5L,Average
348,Honda,City,2017,Diesel,Automatic,1740000.0,19.3,800,6,20300.0,17.4,20.3,7,Below 1.0L,Average
349,Renault,Kwid,2015,CNG,Automatic,520000.0,18.2,800,7,11100.0,5.2,11.1,9,Below 1.0L,Average
350,Toyota,Fortuner,2018,Petrol,Manual,2960000.0,13.1,1800,4,19500.0,29.6,19.5,6,1.5L-2.0L,Low
351,Hyundai,Creta,2022,Diesel,Automatic,1200000.0,21.1,1500,6,20600.0,12.0,20.6,2,1.0L-1.5L,Good
352,Skoda,Superb,2016,Diesel,Manual,3150000.0,11.0,1200,7,10800.0,31.5,10.8,8,1.0L-1.5L,Low
353,Toyota,Fortuner,2024,CNG,Automatic,3230000.0,16.3,1200,7,22500.0,32.3,22.5,0,1.0L-1.5L,Average
354,Tata Motors,Altroz,2024,Diesel,Automatic,2520000.0,21.5,800,4,8500.0,25.2,8.5,0,Below 1.0L,Good
355,Mahindra,Scorpio,2021,Petrol,Automatic,2310000.0,15.6,1200,6,9400.0,23.1,9.4,3,1.0L-1.5L,Average
356,Volkswagen,Vento,2016,Electric,Manual,2850000.0,14.2,800,4,19400.0,28.5,19.4,8,Below 1.0L,Low
357,Hyundai,Venue,2020,Petrol,Manual,1670000.0,16.1,1800,4,12100.0,16.7,12.1,4,1.5L-2.0L,Average
358,Volkswagen,Polo,2019,CNG,Automatic,2340000.0,22.7,800,7,19700.0,23.4,19.7,5,Below 1.0L,Good
359,Tata Motors,Harrier,2018,CNG,Manual,1980000.0,18.0,1200,5,16300.0,19.8,16.3,6,1.0L-1.5L,Average
360,Tata Motors,Nexon,2024,CNG,Automatic,1930000.0,28.7,2000,4,15600.0,19.3,15.6,0,1.5L-2.0L,Excellent
361,Tata Motors,Nexon,2018,Petrol,Automatic,3200000.0,19.9,2500,6,13100.0,32.0,13.1,6,2.0L-3.0L,Average
362,Mahindra,XUV300,2018,Petrol,Automatic,3470000.0,21.9,2500,7,21500.0,34.7,21.5,6,2.0L-3.0L,Good
363,Toyota,Fortuner,2021,Diesel,Automatic,2850000.0,14.5,1000,7,10100.0,28.5,10.1,3,Below 1.0L,Low
364,Tata Motors,Nexon,2017,Diesel,Manual,1930000.0,24.6,800,7,23000.0,19.3,23.0,7,Below 1.0L,Good
365,Hyundai,i10,2018,CNG,Manual,2810000.0,20.2,2000,5,8500.0,28.1,8.5,6,1.5L-2.0L,Good
366,Renault,Duster,2024,Petrol,Automatic,1670000.0,21.9,1000,6,20100.0,16.7,20.1,0,Below 1.0L,Good
367,Renault,Kwid,2022,CNG,Manual,1380000.0,10.2,1500,4,13700.0,13.8,13.7,2,1.0L-1.5L,Low
368,Skoda,Kushaq,2019,Electric,Manual,470000.0,12.0,1200,7,10400.0,4.7,10.4,5,1.0L-1.5L,Low
369,Tata Motors,Punch,2018,CNG,Manual,1370000.0,21.0,2000,7,12200.0,13.7,12.2,6,1.5L-2.0L,Good
370,Volkswagen,Taigun,2024,Electric,Automatic,2660000.0,10.8,1000,7,17600.0,26.6,17.6,0,Below 1.0L,Low
371,Maruti Suzuki,Dzire,2015,Electric,Automatic,890000.0,15.9,800,4,8800.0,8.9,8.8,9,Below 1.0L,Average
372,Renault,Kiger,2015,Electric,Manual,800000.0,12.7,1200,6,7700.0,8.0,7.7,9,1.0L-1.5L,Low
373,Kia,Sonet,2017,Electric,Automatic,840000.0,11.4,2000,5,12800.0,8.4,12.8,7,1.5L-2.0L,Low
374,Honda,City,2018,Petrol,Manual,2750000.0,22.7,800,4,12500.0,27.5,12.5,6,Below 1.0L,Good
375,Honda,Civic,2018,Electric,Automatic,3220000.0,13.0,2500,6,11300.0,32.2,11.3,6,2.0L-3.0L,Low
376,Honda,Jazz,2018,CNG,Automatic,2600000.0,18.4,1500,4,17600.0,26.0,17.6,6,1.0L-1.5L,Average
377,Kia,Seltos,2016,Electric,Automatic,1610000.0,23.1,1800,7,18600.0,16.1,18.6,8,1.5L-2.0L,Good
378,Kia,Carens,2020,Diesel,Automatic,470000.0,18.0,1200,5,6700.0,4.7,6.7,4,1.0L-1.5L,Average
379,Maruti Suzuki,WagonR,2020,CNG,Automatic,690000.0,22.5,1500,6,18300.0,6.9,18.3,4,1.0L-1.5L,Good
380,Renault,Kiger,2021,Electric,Manual,2360000.0,21.9,1800,6,20400.0,23.6,20.4,3,1.5L-2.0L,Good
381,Skoda,Octavia,2015,Petrol,Automatic,2800000.0,16.4,1000,5,20000.0,28.0,20.0,9,Below 1.0L,Average
382,Mahindra,Bolero,2024,Electric,Manual,1870000.0,14.3,1800,5,22200.0,18.7,22.2,0,1.5L-2.0L,Low
383,Hyundai,Creta,2018,Petrol,Automatic,1610000.0,16.1,1800,4,10700.0,16.1,10.7,6,1.5L-2.0L,Average
384,Toyota,Glanza,2021,Electric,Manual,800000.0,23.6,2000,7,11100.0,8.0,11.1,3,1.5L-2.0L,Good
385,Tata Motors,Tiago,2017,Diesel,Manual,710000.0,22.0,1200,7,14500.0,7.1,14.5,7,1.0L-1.5L,Good
386,Volkswagen,Polo,2015,Diesel,Automatic,2750000.0,22.6,1500,7,23400.0,27.5,23.4,9,1.0L-1.5L,Good
387,Maruti Suzuki,Swift,2018,Electric,Automatic,2100000.0,18.3,1500,7,9100.0,21.0,9.1,6,1.0L-1.5L,Average
388,Hyundai,Venue,2024,Electric,Manual,2710000.0,16.0,800,7,10500.0,27.1,10.5,0,Below 1.0L,Average
389,Skoda,Superb,2023,CNG,Manual,1670000.0,23.5,1500,6,16600.0,16.7,16.6,1,1.0L-1.5L,Good
390,Honda,WR-V,2022,Electric,Manual,2700000.0,18.8,1000,7,19700.0,27.0,19.7,2,Below 1.0L,Average
391,Hyundai,Creta,2022,CNG,Manual,2080000.0,24.7,2500,7,18300.0,20.8,18.3,2,2.0L-3.0L,Good
392,Toyota,Glanza,2015,Diesel,Manual,3190000.0,20.5,2500,6,24700.0,31.9,24.7,9,2.0L-3.0L,Good
393,Volkswagen,Virtus,2023,Electric,Manual,2360000.0,16.0,1200,4,7100.0,23.6,7.1,1,1.0L-1.5L,Average
394,Honda,WR-V,2024,Electric,Automatic,2180000.0,15.5,2000,6,17400.0,21.8,17.4,0,1.5L-2.0L,Average
395,Mahindra,Scorpio,2016,CNG,Automatic,1460000.0,27.1,1200,7,20700.0,14.6,20.7,8,1.0L-1.5L,Excellent
396,Volkswagen,Taigun,2018,Electric,Manual,1540000.0,16.6,1200,5,8500.0,15.4,8.5,6,1.0L-1.5L,Average
397,Renault,Duster,2016,Diesel,Automatic,2900000.0,18.1,1200,6,9200.0,29.0,9.2,8,1.0L-1.5L,Average
398,Volkswagen,Polo,2016,Diesel,Manual,3180000.0,18.4,2000,6,8300.0,31.8,8.3,8,1.5L-2.0L,Average
399,Toyota,Camry,2024,CNG,Manual,1370000.0,26.6,2500,4,19600.0,13.7,19.6,0,2.0L-3.0L,Excellent
400,Skoda,Slavia,2023,CNG,Automatic,2370000.0,14.6,1200,6,19500.0,23.7,19.5,1,1.0L-1.5L,Low
401,Renault,Duster,2022,Petrol,Automatic,1890000.0,14.4,2000,5,16100.0,18.9,16.1,2,1.5L-2.0L,Low
402,Hyundai,Creta,2019,Diesel,Manual,1130000.0,13.0,1200,7,13400.0,11.3,13.4,5,1.0L-1.5L,Low
403,Hyundai,i20,2019,Petrol,Automatic,1150000.0,21.9,1200,4,12500.0,11.5,12.5,5,1.0L-1.5L,Good
404,Mahindra,XUV300,2015,Petrol,Manual,640000.0,14.3,2500,5,23400.0,6.4,23.4,9,2.0L-3.0L,Low
405,Honda,Civic,2023,Diesel,Manual,3070000.0,16.7,1200,5,20500.0,30.7,20.5,1,1.0L-1.5L,Average
406,Tata Motors,Altroz,2017,Petrol,Automatic,1070000.0,10.7,1000,7,24400.0,10.7,24.4,7,Below 1.0L,Low
407,Mahindra,Bolero,2016,CNG,Manual,1870000.0,27.9,800,6,17500.0,18.7,17.5,8,Below 1.0L,Excellent
408,Hyundai,i20,2023,Petrol,Manual,2680000.0,10.8,1500,5,19200.0,26.8,19.2,1,1.0L-1.5L,Low
409,Toyota,Glanza,2023,CNG,Automatic,3000000.0,18.7,1800,5,21500.0,30.0,21.5,1,1.5L-2.0L,Average
410,Tata Motors,Tiago,2019,CNG,Automatic,1860000.0,18.1,800,4,13800.0,18.6,13.8,5,Below 1.0L,Average
411,Kia,EV6,2024,Diesel,Manual,3160000.0,14.3,2500,4,11200.0,31.6,11.2,0,2.0L-3.0L,Low
412,Toyota,Innova,2016,Electric,Manual,2360000.0,23.8,2000,4,9000.0,23.6,9.0,8,1.5L-2.0L,Good
